,valence,text,,,,,
20321,,"Kan nogen på overbevisende måde hævde , at kvinder behandles lige og retfærdigt , at børn har menneskerettigheder , eller at mennesker ikke udsættes for forskelsbehandling på grund af religion , tro , køn , handicap , alder , seksualliv , meninger , politisk tilhørsforhold osv . ?",,,,,
20322,,Ærekrænkende udtalelser om minoriteter i aviser og andre medier får diskrimineringen til at blomstre op .,,,,,
20323,,"Selv i EU findes der borgere , som stadig lider under krænkelser af menneskerettighederne og brud på vores konventioner .",,,,,
20324,,Hver dag i pressen bruges misinformation og vildledning til at nægte nogle minoriteter juridisk ligestilling og til at tilsvine etniske minoriteter .,,,,,
20325,,"Jeg mener helt ærligt , at der er skabt et undertrykkelseshierarki .",,,,,
20326,,"Og så længe folk ikke har juridisk ligestilling , vil denne ulighed føre til diskrimination , og menneskerettighederne vil blive undermineret .",,,,,
20327,,I forbindelse med EU ' s udvidelsesproces har vi med rette lagt vægt på menneskerettigheder og beskyttelse af minoriteter .,,,,,
20328,,Vi må ikke opgive dette engagement .,,,,,
20329,,Men vi skal også se os selv i spejlet og erkende vores mangler .,,,,,
20330,,"Vi har underskrevet konventioner , men der er brug for handling .",,,,,
20331,,"Jeg vil anbefale løbende kontroller af menneskerettighedsudøvelse og konstant agtpågivenhed , ikke blot uden for , men også inden for vores grænser .",,,,,
20332,,Derfor ønsker jeg en årlig rapport fra hvert enkelt medlemsland over anklager mod landet og efterfølgende retssager .,,,,,
20333,,"Det , der sker i de enkelte medlemsstater , påvirker os alle .",,,,,
20334,,"Vi påvirkes af det , der sker i en anden del af verden .",,,,,
20335,,Pinochet i Chile er lige så relevant som Haider i Østrig .,,,,,
20336,,Menneskerettigheder og borgernes friheder hænger uløseligt sammen .,,,,,
20337,,"Menneskerettigheder kan ikke isoleres , de hænger sammen med udviklingspolitikken , den økonomiske politik og indenrigspolitikken , og de er helt centrale for vores demokrati .",,,,,
20338,,"Jeg vil gerne gentage , hvad hr .",,,,,
20339,,"Patten sagde : Vi skal engagere os , oplyse og uddanne og dermed skabe reelle og varige forandringer .",,,,,
20340,,"Hr. formand , "" Europa står for idealer , værdier og principper .",,,,,
20341,,Vi skal løfte Europas åndelige historie .,,,,,
20342,,"Sammen skal vi genfinde de værdier , som forener Europa .",,,,,
20343,,Åndelige værdier er blevet spredt fra Europa til hele verden .,,,,,
20344,,"Vi må leve med vores samvittighed . """,,,,,
20345,,Sådan sagde Tjekkiets præsident Václav Havel for tre timer siden her i salen .,,,,,
20346,,"I en særdeles opløftende tale kendetegnet ved menneskekundskab , visdom , historisk viden og indsigt i Europas åndelige og kristne arv pegede han på inspirationskilder for vores arbejde i forbindelse med menneskeværd og menneskerettigheder .",,,,,
20347,,"Vi skal være taknemmelig for , at der findes statschefer som Václav Havel i vores Europa .",,,,,
20348,,Jeg vil gerne komme ind på to ting .,,,,,
20349,,Det gælder først det civile samfund .,,,,,
20350,,"Václav Havel nævnte , at de kommunistiske regimer slog det civile samfund metodisk i stykker i Østeuropa : folkebevægelserne , kirkerne og de uafhængige fagforeninger .",,,,,
20351,,Dette sker i Kina med Falun Gong-bevægelsen og med de katolske og protestantiske kirker .,,,,,
20352,,Det sker med lamaismen i Tibet .,,,,,
20353,,Vi må aldrig glemme at forsvare det civile samfund .,,,,,
20354,,Jeg vil også gerne komme ind på dødsstraffen .,,,,,
20355,,"EU ' s menneskesyn er , lige som i mit land , Sverige , baseret på det lige , unikke og ukrænkelige menneskeværd .",,,,,
20356,,Ud fra dette princip skal mennesker altid have en chance for at vende tilbage .,,,,,
20357,,"Sig det til den amerikanske regering , til den russiske regering og til den kinesiske regering !",,,,,
20358,,"Hr. formand , hr. formand for Rådet , hr. kommissær , jeg mener , at EU ' s medlemsstater på mødet i Genève bør prioritere situationen i Kosovo , Mexico , Saudi-Arabien , Sierra Leone og Kina .",,,,,
20359,,"I forhold til Kina bør vi ikke undlade at bringe emnet på bane , blot fordi diskussionerne kan blive blokeret .",,,,,
20360,,"Det er imidlertid bydende nødvendigt , at EU taler og handler som én person , og trusler om handelssanktioner bør styrke og ikke svække vores beslutsomhed .",,,,,
20361,,"Hvis vi skal give udtryk for de beslutninger , der måske bliver truffet i Genève , skal FN ' s højkommissær for menneskerettigheder have de nødvendige ressourcer stillet til rådighed .",,,,,
20362,,"FN ' s finansielle midler spredes tyndt ud , og derfor er mange programmer afhængige af frivillige bidrag , hvis de skal holdes flydende .",,,,,
20363,,"Der er også brug for ressourcer til fremme af praktisk samarbejde og menneskerettigheder , strategisk planlægning , opstilling af prioriteter og styrkelse af kommunikationen mellem donorsamfundet og FN ' s medlemsstater .",,,,,
20364,,Højkommissæren anmodede for nylig om en årlig bevilling på 53 millioner amerikanske dollars for at kunne udføre disse opgaver .,,,,,
20365,,Den Europæiske Union og dens medlemsstater bør vise vejen ved at bidrage med en stor del af disse midler .,,,,,
20366,,"Dermed vil vi ikke blot sætte USA i forlegenhed og få dem til at påtage sig et ansvar i forhold til finansieringen af FN , men vi vil også vise , at vores engagement i menneskerettighederne er mere end blot tom retorik .",,,,,
20367,,"Hr. formand , det drejer sig i forbindelse med denne forhandling først og fremmest om forberedelsen af FN ' s kommende årlige samling i Menneskerettighedskommissionen og om Kommissionens og Rådets indsats i den forbindelse .",,,,,
20368,,"Lad mig allerførst sige , at jeg er meget tilfreds med det , som hr .",,,,,
20369,,"Patten og ministeren indtil nu har bidraget med , og jeg synes også , at det er godt , at både Kina og Cuba tages op til diskussion .",,,,,
20370,,"Cuba er stadig det sidste diktatur i Sydamerika , og det må vi ikke glemme til trods for al den sympati , som her og der findes for Cuba .",,,,,
20371,,"Det er et diktatur , og det er således ikke noget demokrati .",,,,,
20372,,"Jeg vil bruge mine to minutter på at gøre opmærksom på to lande , som jeg har en særlig tilknytning til .",,,,,
20373,,Det drejer sig først og fremmest om Indonesien .,,,,,
20374,,"Vi er naturligvis meget glade for , at Indonesien har fået en ny regering , og at hr .",,,,,
20375,,Wahid og fru Sukarnoputri forvalter embederne som præsident og vicepræsident .,,,,,
20376,,"Vi er også glade for , at situationen i Timor langsomt går i den rigtige retning .",,,,,
20377,,"Men jeg kan fortælle Dem , at man stadig ikke har fået bugt med volden på Molukkerne , et område , som ligger lige nord for Timor .",,,,,
20378,,Dér er der i de sidste to år blevet dræbt i tusindvis af mennesker .,,,,,
20379,,Titusindvis af mennesker er på flugt .,,,,,
20380,,Man har mistet kontrollen over situationen .,,,,,
20381,,"Jeg ved , at der i morgen eller i overmorgen sendes et omfattende program i det nederlandske fjernsyn , og man bønfalder der om , at der udsendes observatører udelukkende for at observere , hvad der præcist sker der , således at det i hvert fald registreres , hvad der er foregået , også med henblik på senere , og med henblik på menneskerettighedskommissionerne .",,,,,
20382,,"Jeg anmoder Dem indtrængende om , og det er også et punkt , som adskillige gange har været taget op i vores beslutningsforslag : : Kan De ikke drøfte sagen , således at der sendes observatører til Molukkerne .",,,,,
20383,,"Tusinder af dræbte , tusinder af sårede og titusindvis af flygtninge må da være nok .",,,,,
20384,,"Det andet land er Burma , og jeg skal gøre det meget kortfattet , for hr .",,,,,
20385,,Patten kender det udmærket .,,,,,
20386,,"Det kan da ikke være rigtigt , at vi tier , når det gælder Burma .",,,,,
20387,,"Jeg har en fornemmelse af , at dette land efterhånden går i glemmebogen .",,,,,
20388,,I 10 år har den valgte præsident siddet i husarrest .,,,,,
20389,,I 10 år har parlamentet ikke fungeret .,,,,,
20390,,"Talrige parlamentsmedlemmer er blevet dræbt eller er flygtet , og der er nu kun nogle få tilbage i Burma .",,,,,
20391,,"Der opholder sig hundredtusinder af flygtninge fra Burma i Thailand og Indien , og alligevel ser det ud , som om man ikke længere tillægger dette land betydning .",,,,,
20392,,"Jeg synes , i hvert fald som følge af forandringen i Indonesien , at også Burma igen skal sættes på dagsordenen .",,,,,
20393,,"Det kan da ikke være rigtigt , at fru Aung San Sui Kyi skal føle sig ladt fuldstændigt i stikken , også af Europa .",,,,,
20394,,"Det jeg egentlig vil bede Dem om er , at også dette land igen sættes højt op på dagsordenen .",,,,,
20395,,"Hr. formand , hr. formand for Rådet , hr. kommissær , EU ' s rolle i verden kan ikke kun baseres på økonomisk magt .",,,,,
20396,,"Vores særkende er den systematiske henvisning til menneskerettighederne , såvel for vores eget vedkommende som for dem , vi forholder os til .",,,,,
20397,,"Europa-Parlamentet har været centralt placeret i dette forsvar af menneskerettighederne , og det har formået at hæve sig op over de begrænsninger , der sættes af egoisme og "" nationale interesser "" , der ind i mellem har fundet udtryk i medlemsstaternes holdninger og sågar hos EU ' s andre institutioner .",,,,,
20398,,"Derfor kan man f.eks. sige , at Europa-Parlamentet aldrig har ladet situationen i Østtimor blive glemt , hvad der kunne være blevet den værste fjende for en retfærdig løsning for dets befolkning , der altid har modsat sig den indonesiske besættelse .",,,,,
20399,,"Derfor har vi for nylig modsat os salg af våben til Indonesien , en holdning , som Rådet desværre ikke har taget hensyn til .",,,,,
20400,,"Det er imidlertid ikke nok at undgå eller gøre en ende på situationer med oprørende aggression udført af personer eller institutioner mod dem , der er svagere .",,,,,
20401,,"Når krænkelserne har fundet sted , er det vigtigt , at de skyldige ikke slipper for straf , uanset hvor det måtte være , i Indonesien eller i Angola , i Cuba , Kina eller Burma , og hvad enten den skyldige er civil eller militær , soldat , general eller minister .",,,,,
20402,,Retfærdigheden må ske fyldest i Indonesien .,,,,,
20403,,Retfærdigheden må ske fyldest i Østtimor .,,,,,
20404,,"Præsident Wahid har brug for vores støtte til at klare den vanskelige situation , som han står med .",,,,,
20405,,"Meget passende indeholder dette beslutningsforslag , som PPE har taget initiativ til , en udtrykkelig henvisning til Østtimor .",,,,,
20406,,"Det , der skete dér , og som jeg selv kan bevidne en del af som repræsentant for Europa-Parlamentet , kræver , at de ansvarlige udpeges , og at disse ikke må forblive ustraffede .",,,,,
20407,,"Når vi taler om Østtimor , må vi også huske på situationen for de titusinder af flygtninge fra Østtimor , der befinder sig på indonesisk område , under umenneskelige forhold og under kontrol af indonesisk militær og militsstyrker med henblik på at blive brugt i en byttehandel .",,,,,
20408,,"Det er en utålelig situation , der hurtigst muligt skal bringes til ende .",,,,,
20409,,"Hr. formand , nogle meget korte bemærkninger på vegne af formandskabet for Rådet .",,,,,
20410,,"Først for at minde om , at formandskabets arbejde ikke mindst består i at koordinere , så vi kan nå frem til fælles holdninger om de initiativer , som de 15 skal vedtage i Rådet , samtidig med at jeg også erindrer om , at erfaringerne fra de tidligere møder i Menneskerettighedskommissionen - netop i kraft af formandskabernes koordineringsindsats - har vist , at EU virkelig er i stand til at sætte sig igennem med en egen politik i denne kommission , hvilket det er vigtigt at fastholde .",,,,,
20411,,"Jeg vil også gerne nævne , at Europa-Parlamentets deltagelse i det forberedende arbejde er vigtigt for et sammenhængende udtryk for EU ' s holdninger til forskellige spørgsmål , hvorfor formandskabet selvfølgelig takker for alle forslagene , ikke mindst alle de bidrag , som de fremsatte beslutningsforslag indeholder .",,,,,
20412,,"Jeg vil ligeledes gerne understrege , således som det også er blevet fremhævet af mange af de ærede medlemmer , at menneskerettighedspolitikken er kernen i den europæiske identitet , og at respekten for menneskerettighederne skal forstås som EU ' s fundamentale princip for det internationale samarbejde .",,,,,
20413,,"Heraf følger , at den europæiske menneskerettighedspolitik også skal være mest mulig sammenhængende , hvad der naturligvis fordrer , at vi har klare og utvetydige holdninger i forhold til situationer , som vi finder særlig uacceptable , eksempelvis den situation , som mange af de ærede medlemmer omtaler i forbindelse med Kina .",,,,,
20414,,"Vi har dog også bemærket den bekymring , som mange andre medlemmer giver udtryk for , hvad angår situationen i andre lande , især Indonesien og Timor , men også situationen på Molukkerne og i Burma , som vi må være opmærksomme på .",,,,,
